track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
spotify:track:3pgainA2dH9c7e8JVYGRCN,0.648,0.858,9.0,-6.58,0.0,0.0323,0.00128,0.556,0.0535,0.62,119.031,4.0
spotify:track:0UmXSUCoE2I67n8ERd0Hdi,0.81,0.828,6.0,-4.14,1.0,0.117,0.153,1.23e-06,0.0852,0.87,125.921,4.0
spotify:track:31MkGwj0SWgZaTvEt5Hgxv,0.386,0.594,1.0,-6.186,1.0,0.0566,0.0252,3.19e-06,0.0873,0.187,113.756,4.0
spotify:track:55qBw1900pZKfXJ6Q9A2Lc,0.719,0.804,10.0,-4.581,1.0,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,4.0
spotify:track:7GqIDx2QVGOpd4r1fZaUUW,0.604,0.905,4.0,-7.059,0.0,0.0578,0.309,0.0632,0.0837,0.723,147.448,4.0
spotify:track:2hdy9Wt9qp7M7d0U3ossu2,0.717,0.587,4.0,-7.296,0.0,0.0339,0.0192,0.0,0.0523,0.544,129.954,4.0
spotify:track:5WAXGE1NZtdgnVAGTsslr8,0.668,0.648,1.0,-7.755,1.0,0.0464,0.0211,6e-05,0.108,0.506,138.475,4.0
spotify:track:3zHq9ouUJQFQRf3cm1rRLu,0.262,0.606,8.0,-6.646,1.0,0.0484,0.247,0.0,0.125,0.275,189.857,4.0
spotify:track:12wB4syL3O9w54bpe1tmZX,0.783,0.543,9.0,-11.565,1.0,0.0412,0.303,0.0159,0.0892,0.833,132.035,4.0
spotify:track:1F6oGPF75u9RuHH4BGx9Bf,0.624,0.685,7.0,-5.902,1.0,0.12,0.0105,2.22e-05,0.126,0.781,86.059,4.0
spotify:track:1VepQhbzzWcASJslLLFAI8,0.713,0.691,6.0,-7.103,1.0,0.0558,0.176,1.47e-05,0.0546,0.967,156.003,4.0
spotify:track:0HxW0WWidM937oF7IpWERb,0.646,0.935,11.0,-6.356,0.0,0.0356,0.107,0.000187,0.31,0.972,143.016,4.0
spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,0.551,0.913,0.0,-4.063,0.0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,4.0
spotify:track:1mjZFxuSmWMgDkAcPxTFmM,0.337,0.337,0.0,-14.969,1.0,0.0309,0.241,0.78,0.0452,0.742,186.167,3.0
spotify:track:4zK1pYVKMB13es6Bim0muF,0.399,0.322,9.0,-14.021,1.0,0.037,0.474,1.48e-05,0.335,0.33,145.743,4.0
spotify:track:4BFMQ15vXr626UOoZL8bUI,0.7,0.781,6.0,-8.255,0.0,0.0507,0.0874,0.00342,0.059,0.385,108.695,4.0
spotify:track:0CGse8cU7ViXqtgCqoXWIs,0.703,0.723,9.0,-6.267,1.0,0.0518,0.415,5.41e-06,0.371,0.673,96.979,4.0
spotify:track:2V73TUbn12fdxAWYPIo0be,0.772,0.936,1.0,-4.99,1.0,0.0563,0.0218,0.0119,0.304,0.642,124.973,4.0
spotify:track:5eBGedPUpCpi3Ww3OwiKMz,0.251,0.82,2.0,-5.465,1.0,0.127,0.271,0.0,0.0698,0.655,171.985,3.0
spotify:track:5C0LFQARavkPpn7JgA4sLk,0.82,0.452,1.0,-9.796,1.0,0.0348,0.543,0.00294,0.0701,0.74,117.401,4.0
spotify:track:3odPjdX1SjxxjIr0EZjEht,0.7,0.675,9.0,-10.956,1.0,0.241,0.578,0.0,0.0397,0.608,115.925,4.0
spotify:track:4sj8qFcEDnRPNv3tBbUVUf,0.303,0.555,0.0,-9.259,0.0,0.0482,0.388,1.16e-06,0.468,0.447,67.322,4.0
spotify:track:6O0mqHE8b8zeHCAPpt3BnM,0.474,0.689,6.0,-4.685,1.0,0.0529,0.348,1.61e-05,0.0957,0.207,76.253,4.0
spotify:track:6VRhkROS2SZHGlp0pxndbJ,0.716,0.972,7.0,-2.302,1.0,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4.0
spotify:track:0oVSvrU612xkj7vbvbUAT2,0.724,0.249,5.0,-15.488,1.0,0.0321,0.341,0.11,0.0933,0.444,93.667,4.0
spotify:track:7N1SggkVftnsQRB7xY7ubI,0.535,0.178,3.0,-13.606,1.0,0.0285,0.701,0.0,0.105,0.492,92.095,3.0
spotify:track:4ZA0EXmjnZIYguEMf0Mc88,0.565,0.923,2.0,-4.535,1.0,0.0316,0.0357,0.0,0.354,0.722,119.971,4.0
spotify:track:3PR79C1jVvLLLmgdyHkXl3,0.68,0.877,5.0,-10.241,0.0,0.0353,0.191,0.000656,0.349,0.922,108.674,4.0
spotify:track:0wDEiGfq4pw7FAkYKpkwMo,0.721,0.822,7.0,-4.843,1.0,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,4.0
spotify:track:0xzEDBVP6SmgByZePlbUvT,0.924,0.853,2.0,-1.203,1.0,0.0792,0.107,1.45e-06,0.129,0.67,114.003,4.0
spotify:track:1GjbTNFImFrjFsNdleDe78,0.664,0.613,0.0,-7.56,1.0,0.0273,0.00309,0.000128,0.175,0.193,96.6,3.0
spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,1.0,-5.934,1.0,0.0558,0.0233,6e-05,0.237,0.268,145.031,4.0
spotify:track:0aOluBqXYd0rFSCsgDyAWX,0.575,0.664,4.0,-5.303,0.0,0.0481,0.637,0.0,0.116,0.437,129.07,4.0
spotify:track:2ADU49RKktDsdPj0vKqJ6j,0.833,0.683,4.0,-5.44,0.0,0.0778,0.127,0.000157,0.101,0.916,126.184,4.0
spotify:track:1BPybPVkDfUjFDvqG04l58,0.8,0.663,2.0,-3.832,1.0,0.0324,0.048,0.0,0.252,0.472,91.934,4.0
spotify:track:6ejipC6dh8CGi2WiUACOvN,0.464,0.944,1.0,-5.309,1.0,0.107,0.0159,5.66e-06,0.384,0.716,137.864,4.0
spotify:track:5cwN1htZyoWqZCc33f3RfE,0.61,0.638,0.0,-6.574,1.0,0.0238,0.0672,6.59e-06,0.283,0.603,79.955,4.0
spotify:track:7kQWjGJKgu8DZfUZ8asbjU,0.636,0.865,6.0,-2.482,1.0,0.0948,0.021,1.02e-06,0.0999,0.503,124.953,4.0
spotify:track:2smFxko1zyj5QA7mWDTNIw,0.409,0.02,7.0,-16.406,1.0,0.0345,0.971,0.276,0.102,0.215,68.93,3.0
spotify:track:5p3JunprHCxClJjOmcLV8G,0.575,0.318,0.0,-16.729,1.0,0.109,0.683,0.000202,0.0934,0.385,104.522,4.0
spotify:track:1so85Or3C7J0sBnBOucVBA,0.637,0.706,5.0,-9.445,1.0,0.0349,0.0153,1.99e-06,0.167,0.858,121.105,4.0
spotify:track:1nRD3VSzJ6m7g3wYkS2kCf,0.606,0.894,11.0,-4.778,0.0,0.0441,0.0342,0.0106,0.346,0.472,124.936,4.0
spotify:track:4w1lzcaoZ1IC2K5TwjalRP,0.56,0.825,11.0,-3.862,1.0,0.0379,0.323,0.0,0.161,0.268,94.931,4.0
spotify:track:0vGWBo1b6KyE9klUQfxqwJ,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0
spotify:track:6vECYJHxYmm3Ydt3fF01pE,0.885,0.581,11.0,-8.813,1.0,0.0378,0.427,0.000204,0.0759,0.728,114.016,4.0
spotify:track:1MA9StLzlFftLbuqOmoWij,0.497,0.582,7.0,-8.961,1.0,0.0339,0.412,0.0,0.372,0.866,119.808,4.0
spotify:track:63CHa6rmamv9OsehkRD8oz,0.58,0.498,1.0,-6.901,1.0,0.0277,0.198,0.0,0.132,0.111,116.271,4.0
spotify:track:1wYJnu1hMrYMNrkXKTVrYd,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,100.008,4.0
spotify:track:0uHYplBhwLYey7f9qAmnSM,0.564,0.357,1.0,-12.752,1.0,0.0326,0.558,0.0,0.233,0.477,129.242,4.0
spotify:track:47lkghP0AjBkqOGzbxC2Mt,0.415,0.851,6.0,-5.425,1.0,0.0611,0.00474,0.00632,0.368,0.796,125.961,4.0
spotify:track:4PlEBjN3ntjMWDF5gvGDSF,0.588,0.916,0.0,-5.205,1.0,0.255,0.00228,0.000135,0.107,0.549,131.197,4.0
spotify:track:5CO4uJ11ZVKhsO2Lu9NUSk,0.807,0.533,9.0,-4.899,0.0,0.0443,0.176,0.0,0.284,0.853,124.006,4.0
spotify:track:6ov3CLgYLyyUm8o9ww1Y8S,0.688,0.695,6.0,-5.204,1.0,0.239,0.172,0.0,0.0923,0.654,92.033,4.0
spotify:track:74DprDeArqMMsyBv8hU1Sj,0.724,0.841,7.0,-5.318,1.0,0.0271,0.038,4.93e-05,0.0258,0.924,112.518,4.0
spotify:track:4tfmkxUhK6e2j6EpHl4H68,0.827,0.526,0.0,-7.984,1.0,0.0345,0.559,2.15e-05,0.148,0.87,122.054,4.0
spotify:track:4o5AS9PNLnSNru7XQsjesQ,0.368,0.426,10.0,-8.049,1.0,0.0277,0.255,5.39e-06,0.108,0.208,106.52,3.0
spotify:track:1co9HQhp1tMkH3OEkb3vXV,0.694,0.467,9.0,-14.437,1.0,0.0329,0.639,1.61e-05,0.0847,0.63,142.132,4.0
spotify:track:7pszcrE10CThu1inqXw2R4,0.45,0.494,8.0,-5.368,1.0,0.0389,0.533,1.3e-06,0.0517,0.354,143.988,4.0
spotify:track:70FCugJxa7XW04Np6iYJdI,0.646,0.813,6.0,-3.846,0.0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,4.0
spotify:track:0YGQ3hZcRLC5YX7o0hdmHg,0.588,0.461,6.0,-8.686,0.0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,4.0
spotify:track:622sVNQCspoVUqFWzOYYcj,0.386,0.473,2.0,-12.416,1.0,0.0345,0.729,0.0,0.271,0.498,110.322,4.0
spotify:track:6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,10.0,-3.838,0.0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4.0
spotify:track:1CmUZGtH29Kx36C1Hleqlz,0.781,0.526,6.0,-6.985,0.0,0.293,0.0619,0.0,0.0457,0.662,94.992,4.0
spotify:track:7nToEPuB95Y5rsJ3VrH3wQ,0.657,0.737,0.0,-2.692,0.0,0.0446,0.02,0.0,0.0979,0.573,143.864,4.0
spotify:track:1kPBHRXyXdrtYfUfeRwBko,0.551,0.591,6.0,-8.404,0.0,0.12,0.00549,6.55e-06,0.0416,0.474,201.81,4.0
spotify:track:2ZpOQ2MJxce0xf1eKhobMR,0.697,0.645,7.0,-4.27,1.0,0.0359,0.173,0.0,0.0892,0.271,113.101,4.0
spotify:track:6aXY8SXfIcDU1FTNqo5fHz,0.609,0.668,0.0,-5.738,1.0,0.026,0.195,0.0,0.219,0.319,105.419,4.0
spotify:track:7rl1z4j7MurMDnn9rHh4M2,0.795,0.616,1.0,-5.281,0.0,0.06,0.417,0.0,0.349,0.815,110.015,4.0
spotify:track:52HAHV1j93s5B8GoTNI7DJ,0.609,0.584,9.0,-9.734,1.0,0.0353,0.725,0.0,0.0854,0.954,127.306,4.0
spotify:track:5Hv1QAbRWrUSUHaT0CmnMS,0.595,0.844,7.0,-4.678,1.0,0.0331,0.0137,0.0,0.234,0.603,127.981,4.0
spotify:track:75GQIYnRaBg7ndHxhfYuQy,0.305,0.849,9.0,-4.892,1.0,0.0999,0.548,0.000134,0.0995,0.555,134.287,4.0
spotify:track:0eXb8Kgkm9UcMMQPIxk3wE,0.613,0.522,0.0,-6.814,1.0,0.115,0.567,0.0,0.13,0.447,59.406,4.0
spotify:track:3QUzJqgkcjvsLhgqVos6ha,0.705,0.773,4.0,-6.094,1.0,0.0443,0.0691,2.07e-06,0.0245,0.358,116.013,4.0
spotify:track:4iBLjdxbL9VKzNEfPeZ6zR,0.546,0.586,7.0,-4.211,1.0,0.272,0.0699,0.0,0.109,0.819,89.089,5.0
spotify:track:2bNQrGahsaYjrQIFGsMFmt,0.507,0.786,6.0,-2.913,1.0,0.0502,0.0127,0.0,0.0675,0.428,128.069,4.0
spotify:track:74UWXHeikO5C3ScEREk42E,0.716,0.753,3.0,-12.407,1.0,0.0368,0.0532,0.000619,0.183,0.952,113.404,4.0
spotify:track:1GYjMhOZ4sLd3xGvelcsi3,0.625,0.576,11.0,-5.693,0.0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4.0
spotify:track:2RTZ2xrCv92odRAHdpN1IB,0.645,0.725,6.0,-5.816,0.0,0.184,0.0415,0.0,0.165,0.67,159.169,4.0
spotify:track:5dyDkXi1bnQKSyIdO0JXp8,0.479,0.714,7.0,-3.776,0.0,0.109,0.025,0.0153,0.206,0.49,98.23,4.0
spotify:track:4Y1c07v5GBv2c9Hi536tnW,0.777,0.564,2.0,-6.967,0.0,0.0315,0.683,0.000252,0.0696,0.465,117.973,4.0
spotify:track:5nvKSFtFstQQUE3qBjXziq,0.539,0.72,0.0,-8.029,1.0,0.0284,0.133,0.0,0.145,0.502,89.954,4.0
spotify:track:2c5wml8wsBnPfNSbCZ574T,0.446,0.762,2.0,-8.971,1.0,0.0422,0.000103,7.2e-05,0.26,0.276,98.993,4.0
spotify:track:0lfrNnlVksTGfX6PHnuL0T,0.49,0.951,1.0,-3.777,1.0,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,4.0
spotify:track:29rQJydAlO0uMyWvRIZxQg,0.703,0.7,5.0,-6.789,1.0,0.0693,0.302,0.471,0.0718,0.582,97.675,4.0
spotify:track:2LAtELE0xGyMKcvNlxiyF3,0.747,0.749,0.0,-6.337,1.0,0.0558,0.0798,1.79e-06,0.318,0.914,121.964,4.0
spotify:track:73YXXC5N6UKONVzdJUNQGg,0.359,0.414,0.0,-11.949,1.0,0.0339,0.636,0.00108,0.367,0.628,158.741,4.0
spotify:track:1yHT4TeFm80QQgictSssmm,0.581,0.64,9.0,-5.633,1.0,0.239,0.412,0.0,0.225,0.402,136.105,4.0
spotify:track:2qoszVHCNhXnNKg9gdIjJU,0.675,0.843,0.0,-3.774,0.0,0.0482,0.109,4.93e-06,0.0851,0.535,121.992,4.0
spotify:track:3gmNmsgAgh5usicOQt6QsL,0.684,0.936,2.0,-4.432,1.0,0.0353,0.0546,0.00226,0.192,0.895,125.027,4.0
spotify:track:5qRJD1yaLJ5s0J3JpbgnwA,0.703,0.58,9.0,-8.611,0.0,0.0282,0.461,2.74e-05,0.518,0.896,119.855,4.0
spotify:track:7cbzwT8UAoNSMrK0sm6ZtP,0.654,0.877,4.0,-3.921,0.0,0.0327,0.00531,0.000281,0.0734,0.76,128.058,4.0
spotify:track:2TjfpzoOp8Ruc23G1iZ5Kv,0.446,0.399,3.0,-6.531,1.0,0.0519,0.837,7.37e-06,0.0982,0.56,88.805,3.0
spotify:track:7t4c2dRPcikOFVODa0qlQu,0.346,0.303,2.0,-13.604,1.0,0.0271,0.00128,0.0,0.116,0.43,91.715,3.0
spotify:track:0JEqGkvUiMTQmFY6sgL9kg,0.649,0.552,1.0,-5.419,0.0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,4.0
spotify:track:5HuqzFfq2ulY1iBAW5CxLe,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4.0
spotify:track:70on8632PmtkPhed7jLKWN,0.578,0.651,8.0,-6.924,1.0,0.0424,0.368,0.0,0.103,0.0931,127.967,4.0
spotify:track:6fLTxkL2wgC40fBM6IIe7r,0.603,0.689,0.0,-10.729,1.0,0.0304,0.0239,3.27e-06,0.33,0.761,99.088,4.0
spotify:track:2Vu3PpbpaBB5nAThPQstKL,0.63,0.848,0.0,-4.592,1.0,0.0428,0.0834,4.34e-06,0.205,0.551,124.987,4.0
spotify:track:5Hnje8d8AJsNVF85VicaCE,0.524,0.378,2.0,-7.595,1.0,0.0279,0.625,8.26e-05,0.111,0.0946,93.03,4.0
spotify:track:3ZfJ81zTowQHG67Xr3RUXn,0.327,0.359,4.0,-8.448,1.0,0.0319,0.0254,4.95e-06,0.12,0.505,162.569,4.0
spotify:track:3NkoCeRX7A5BtaNbVrzyPj,0.447,0.164,1.0,-23.242,1.0,0.0331,0.831,0.485,0.134,0.366,147.485,3.0
spotify:track:1VPUpUwtbpoRVXt0txVU0w,0.699,0.579,1.0,-6.504,1.0,0.0416,0.267,0.00602,0.452,0.128,109.948,4.0
spotify:track:2UVLuddklEVak5PXgC7baA,0.694,0.881,1.0,-4.053,0.0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,4.0
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5.0,-5.379,1.0,0.0422,0.0134,0.0,0.0622,0.424,109.021,4.0
spotify:track:7v7FpQhlFzi4cSXlm0sePd,0.489,0.658,10.0,-4.521,0.0,0.0649,0.236,0.0,0.0651,0.666,80.764,4.0
spotify:track:6iIDSE4gBXuq5ZOkXjyLYl,0.4,0.464,4.0,-7.428,1.0,0.048,0.477,0.0166,0.121,0.152,178.918,4.0
spotify:track:2kN05N1AQQplsgFweFAqYb,0.531,0.664,2.0,-4.428,1.0,0.0304,0.000261,0.0,0.205,0.215,135.3,4.0
spotify:track:4IyDlKobNAzDkl6USG7rO2,0.645,0.835,4.0,-5.975,0.0,0.0372,0.0597,0.0139,0.158,0.661,90.56,4.0
spotify:track:6kni0aRaJX8NNu63sfKTmr,0.473,0.527,6.0,-8.972,0.0,0.0278,0.524,0.0,0.216,0.619,107.549,4.0
spotify:track:1yeUF5CgjLXd3yPPSgrrYn,0.602,0.454,4.0,-14.507,1.0,0.0315,0.0461,5.85e-06,0.327,0.816,97.955,4.0
spotify:track:31bf9SEOppLU6lQ85d8om6,0.818,0.653,1.0,-8.396,1.0,0.204,0.0335,5.46e-06,0.22,0.533,99.931,4.0
spotify:track:2ENmkocNNewTRbuNd6WJpR,0.637,0.849,1.0,-6.855,1.0,0.0362,0.000341,0.0386,0.141,0.936,104.074,4.0
spotify:track:5AkBuGO6iMLxwGmjRj9PNU,0.555,0.517,1.0,-6.147,1.0,0.0251,0.37,0.0,0.233,0.465,77.022,4.0
spotify:track:3XGDOjfpQfZ3Bxu1um26HI,0.596,0.655,9.0,-9.531,1.0,0.0351,0.00572,0.000151,0.0647,0.512,143.797,4.0
spotify:track:2Mik4RyMTMGXscX9QGiDoX,0.587,0.968,11.0,-9.393,1.0,0.0527,0.000869,0.000606,0.329,0.845,99.231,4.0
spotify:track:1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2.0,-7.273,1.0,0.0489,0.346,0.000302,0.132,0.441,95.002,4.0
spotify:track:7MPyCqsJcpRaMYM1UTP2Y6,0.421,0.616,6.0,-5.637,1.0,0.209,0.298,0.0,0.114,0.299,169.359,4.0
spotify:track:1hRFVIy9As8OVRk8B7CrD5,0.675,0.862,11.0,-4.614,1.0,0.0253,0.0165,0.000427,0.169,0.498,129.967,4.0
spotify:track:3lgekJA82cb8nsnQ0juPPP,0.334,0.411,10.0,-7.996,1.0,0.0338,0.913,0.606,0.121,0.256,104.814,5.0
spotify:track:1EB3Z38oKDKVp4K2yEO2dl,0.412,0.376,4.0,-11.789,1.0,0.0289,0.609,0.00223,0.11,0.153,69.064,4.0
spotify:track:1iVS5CqbO8MirwvXndRltQ,0.733,0.631,9.0,-6.449,0.0,0.0554,0.177,0.0,0.0653,0.456,107.089,4.0
spotify:track:30Co9eN7JHPf1i2wEyVSMJ,0.546,0.155,0.0,-14.378,1.0,0.0428,0.987,6.02e-05,0.18,0.512,72.331,4.0
spotify:track:6YSqo9ChgWD3S1TU4lJlPX,0.613,0.902,0.0,-8.134,0.0,0.032,0.000239,8.3e-05,0.12,0.842,148.987,4.0
spotify:track:0R8AELdcEW3HIb4QzpWZdR,0.528,0.756,5.0,-5.497,1.0,0.0328,0.554,0.0,0.086,0.967,150.364,3.0
spotify:track:24ATpf896KofEEDCd13myS,0.718,0.81,0.0,-3.443,0.0,0.106,0.238,0.0,0.0933,0.653,129.998,4.0
spotify:track:4zfAuDqZ9ndtLBaKdHIqtA,0.697,0.716,2.0,-11.987,1.0,0.0408,0.113,0.0,0.345,0.847,98.243,4.0
spotify:track:10fddGyyeUquZZ2uPTjD7P,0.449,0.682,2.0,-5.295,0.0,0.029,0.205,0.0,0.175,0.254,139.924,4.0
spotify:track:2QgWuCtBpNIpl5trmKCxRf,0.526,0.509,7.0,-10.893,1.0,0.0628,0.6,0.0,0.144,0.497,138.318,4.0
spotify:track:2bS8qFEEsbBht032fzVPZ5,0.673,0.906,0.0,-2.891,1.0,0.0624,0.0242,0.0247,0.0993,0.952,116.969,4.0
spotify:track:3kovBaZ1LGLH1PL31qG7cL,0.689,0.584,11.0,-13.957,0.0,0.0314,0.0319,0.00275,0.327,0.837,127.132,4.0
spotify:track:3nu9ZALG23u94QigiPIwVq,0.719,0.865,2.0,-5.252,1.0,0.143,0.0101,1.47e-06,0.0279,0.961,146.061,4.0
spotify:track:1wdQiMzfdRiufsCKWH2anl,0.886,0.311,11.0,-12.405,1.0,0.113,0.188,0.0,0.0778,0.812,112.389,4.0
spotify:track:2HP8EOfdW5ALuWuSZLswWK,0.579,0.921,0.0,-4.431,1.0,0.0347,0.0137,1.16e-06,0.368,0.951,102.988,4.0
spotify:track:0jDWRUbxSn8zQlwFbeLHwo,0.762,0.702,0.0,-5.87,1.0,0.0432,0.0167,0.0,0.314,0.898,127.029,4.0
spotify:track:5ZdrNnYV5VZWds4WXKf8kf,0.522,0.964,11.0,-2.645,0.0,0.095,0.00109,0.000389,0.0387,0.51,170.944,4.0
spotify:track:2jGUAB6hKlzK0pZmZpQ02g,0.708,0.896,7.0,-3.135,1.0,0.272,0.0336,0.0,0.26,0.684,101.15,4.0
spotify:track:4kdar6ZbJg3lT0rVVNsUyv,0.613,0.753,4.0,-4.659,1.0,0.0364,0.206,0.0,0.192,0.592,86.001,4.0
spotify:track:21bM5kXcPqoIYPlhr1pWkB,0.377,0.905,5.0,-5.132,1.0,0.0597,0.0258,0.0,0.212,0.727,91.483,4.0
spotify:track:0pNeVovbiZHkulpGeOx1Gj,0.396,0.338,0.0,-10.872,1.0,0.0304,0.198,2.62e-06,0.138,0.377,133.522,4.0
spotify:track:3oXqk2a4oF0o1ZgnGxoEzW,0.73,0.75,11.0,-4.878,0.0,0.0314,0.00595,0.0,0.31,0.514,127.005,4.0
spotify:track:7sBXn81KPG6oUnlYobdUU3,0.56,0.747,2.0,-5.998,0.0,0.0689,0.189,3.37e-06,0.109,0.242,127.941,4.0
spotify:track:47hs3xNT3iOGvgmC4eXBAi,0.353,0.815,7.0,-1.844,1.0,0.212,0.164,0.0,0.217,0.245,167.971,4.0
spotify:track:3X1a60iOm7XAJ1ZT1w2TVq,0.61,0.315,8.0,-14.12,1.0,0.0342,0.517,4.42e-06,0.361,0.58,135.521,4.0
spotify:track:6XzWrZIxG83Cs6bM5BSMfr,0.5,0.836,7.0,-5.575,1.0,0.0328,0.0214,0.0,0.776,0.503,115.998,4.0
spotify:track:5dpAN1mjFPL38kh9kWsCiw,0.449,0.776,2.0,-5.594,1.0,0.0322,0.00171,0.0,0.0698,0.198,148.11,4.0
spotify:track:11gfsr13S8qsfN48IILcHU,0.629,0.356,4.0,-11.135,1.0,0.0246,0.66,0.000617,0.173,0.472,83.886,4.0
spotify:track:3lPr8ghNDBLc2uZovNyLs9,0.668,0.921,7.0,-3.727,1.0,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4.0
spotify:track:3omXVbVoPaRlkvoWhJs872,0.665,0.624,11.0,-8.672,0.0,0.0341,0.0034,0.0026,0.089,0.903,133.035,4.0
spotify:track:4q8PHoRsPUB52LFylX8Ulz,0.645,0.741,5.0,-4.989,0.0,0.0339,0.0323,0.0,0.29,0.534,123.07,4.0
spotify:track:60e1nB8fP9h4Yw44sIfeQx,0.706,0.888,2.0,-6.959,1.0,0.0654,0.119,9.64e-05,0.07,0.714,121.549,4.0
spotify:track:0CPeph6gNd5mpJKi1JWR2b,0.789,0.744,11.0,-5.094,0.0,0.134,0.315,3.39e-06,0.242,0.836,97.009,4.0
spotify:track:6YR2MkzMhojHBmW1TbXtZO,0.802,0.621,5.0,-7.932,0.0,0.0377,0.0975,0.0256,0.0627,0.81,95.906,4.0
spotify:track:3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,4.0
spotify:track:2RzJwBCXsS1VnjDm2jKKAa,0.55,0.444,7.0,-7.588,1.0,0.0292,0.241,0.0,0.187,0.0438,120.179,4.0
spotify:track:01VnMhCmzbDIlvaX7tC2jb,0.703,0.911,5.0,-6.015,1.0,0.0275,0.267,0.056,0.17,0.949,127.974,4.0
spotify:track:6NGi23FFKq9tH5NR1NcTw2,0.352,0.698,7.0,-6.278,1.0,0.0303,0.0353,0.0,0.113,0.256,142.57,4.0
spotify:track:5up9KPZw2576erDQ3xCmlc,0.591,0.871,0.0,-6.38,1.0,0.039,0.497,0.005,0.0471,0.965,153.785,4.0
spotify:track:4ZhG4ACzDyIkisx2XhowDj,0.634,0.341,4.0,-9.93,1.0,0.0319,0.626,0.0,0.107,0.611,127.996,4.0
spotify:track:52s6Ea6aSZMvPUIH0dSpk4,0.634,0.615,0.0,-11.145,1.0,0.0412,0.0635,5.1e-05,0.0551,0.519,133.601,4.0
spotify:track:7mldq42yDuxiUNn08nvzHO,0.732,0.458,5.0,-7.225,1.0,0.0311,0.447,0.0,0.136,0.661,98.938,4.0
spotify:track:2GD8Ia7rtJzfgTIy20TaRI,0.435,0.887,9.0,-4.07,1.0,0.0636,0.000747,0.0,0.0327,0.408,199.935,4.0
spotify:track:407vJkfEQMGDu1MVCWNnMX,0.533,0.903,11.0,-2.984,1.0,0.0797,0.000742,0.0777,0.0641,0.476,130.989,4.0
spotify:track:1nSUJWYRqsafI8Bh1X0ypp,0.843,0.508,10.0,-13.918,1.0,0.221,0.00852,2.1e-06,0.648,0.704,91.094,4.0
spotify:track:6aWgqdT3PCettGm19T29GM,0.687,0.889,1.0,-4.131,1.0,0.316,0.0114,0.0,0.376,0.641,123.121,4.0
spotify:track:6aFAozRW2yijxCsTIy9Ip1,0.465,0.911,7.0,-4.392,1.0,0.173,0.149,0.0,0.134,0.654,163.424,4.0
spotify:track:4pUqtEXcZiQxpP5FPciLmb,0.585,0.672,2.0,-6.211,1.0,0.105,0.0842,0.00044,0.459,0.666,180.176,4.0
spotify:track:4my5HnwvEs0HL7sFx48iTF,0.454,0.868,9.0,-5.422,1.0,0.0727,0.0152,0.00181,0.154,0.436,137.25,4.0
spotify:track:2eD6r9UGYDNPofp3y6PfLS,0.628,0.655,5.0,-5.943,1.0,0.0259,0.00147,0.0,0.143,0.705,95.524,4.0
spotify:track:3YVPpVJvJG2EauXurPA90F,0.638,0.988,1.0,-5.042,1.0,0.0921,0.0302,1.16e-05,0.371,0.723,117.955,4.0
spotify:track:0Y4hwUppbGc8aIBmiTz30A,0.636,0.805,9.0,-4.594,1.0,0.327,0.0161,0.0,0.0793,0.908,92.958,4.0
spotify:track:6jWkZvd1URGktyTTwcpPpB,0.579,0.419,0.0,-10.72,1.0,0.0346,0.625,0.0,0.0981,0.673,104.564,4.0
spotify:track:0LjdDekNQzCC6n5wac2JEC,0.268,0.344,4.0,-15.614,1.0,0.0454,0.624,0.0271,0.342,0.429,168.677,4.0
spotify:track:5yR9u8QiOt8hJaddv32oo7,0.698,0.912,11.0,-8.993,1.0,0.0675,0.0145,0.0225,0.279,0.797,124.917,4.0
spotify:track:5g1rzUEyVFNr2i4ifEjlVN,0.442,0.491,7.0,-6.598,1.0,0.0246,0.00693,0.00491,0.114,0.125,79.954,4.0
spotify:track:2eY1BRbRcK6SRb0rD90suw,0.414,0.525,0.0,-8.436,1.0,0.0302,0.00312,0.0011,0.149,0.145,138.869,4.0
